idTaxon;taxonNome;idPan;pan_nome
4880;Hypsolebias auratus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4890;Hypsolebias fulminantis;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4891;Hypsolebias ghisolfii;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4896;Hypsolebias hellneri;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4902;Hypsolebias magnificus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4915;Hypsolebias rufus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4917;Hypsolebias similis;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4918;Hypsolebias stellatus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4920;Hypsolebias trilineatus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4125;Kolpotocheirodon theloura;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
7347;Lophiosilurus alexandri;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4763;Poecilia pertapeh;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
7106;Pareiorhaphis mutuca;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
5037;Simpsonichthys zonatus;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
4324;Stygichthys typhlops;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
7472;Trichomycterus itacarambiensis;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
7491;Trichomycterus novalimensis;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
11194;Saguinus bicolor;CPB_09.02;Sauim-de-coleira - 2º ciclo
9534;Antilophia bokermanni;CEMAVE_19.02;(Finalizado) Soldadinho-do-araripe - 2º ciclo
12247;Caretta caretta;TAMAR_02.02;Tartarugas Marinhas - 2º ciclo
12248;Chelonia mydas;TAMAR_02.02;Tartarugas Marinhas - 2º ciclo
12251;Dermochelys coriacea;TAMAR_02.02;Tartarugas Marinhas - 2º ciclo
12249;Eretmochelys imbricata;TAMAR_02.02;Tartarugas Marinhas - 2º ciclo
12250;Lepidochelys olivacea;TAMAR_02.02;Tartarugas Marinhas - 2º ciclo
11072;Tolypeutes tricinctus;CPB_06.01;(Finalizado) Tatu-bola
10667;Alopias superciliosus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10668;Alopias vulpinus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10683;Atlantoraja castelnaui;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10628;Carcharhinus galapagensis;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10632;Carcharhinus longimanus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10633;Carcharhinus obscurus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10634;Carcharhinus perezi;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10635;Carcharhinus plumbeus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10636;Carcharhinus porosus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10637;Carcharhinus signatus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10676;Carcharias taurus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10670;Carcharodon carcharias;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10669;Cetorhinus maximus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10697;Bathytoshia centroura;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10698;Fontitrygon colarensis;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10658;Galeorhinus galeus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10680;Ginglymostoma cirratum;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10706;Gymnura altavela;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10639;Isogomphodon oxyrhynchus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10708;Manta birostris;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10709;Mobula hypostoma;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10710;Mobula mobular;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10711;Mobula rochebrunei;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10712;Mobula tarapacana;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10713;Mobula thurstoni;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10659;Mustelus canis;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10660;Mustelus fasciatus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10663;Mustelus schmitti;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10715;Myliobatis freminvillei;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10716;Myliobatis goodei;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10717;Myliobatis ridens;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10640;Negaprion brevirostris;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10666;Notorynchus cepedianus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10742;Pristis pectinata;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10743;Pristis pristis;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10681;Rhincodon typus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10756;Pseudobatos horkelii;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10757;Pseudobatos lentiginosus;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10719;Rhinoptera brasiliensis;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10693;Rioraja agassizii;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10652;Sphyrna lewini;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10653;Sphyrna media;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10654;Sphyrna mokarran;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10655;Sphyrna tiburo;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10656;Sphyrna tudes;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10657;Sphyrna zygaena;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10779;Squalus acanthias;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10782;Squatina argentina;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10784;Squatina guggenheim;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10785;Squatina occulta;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10694;Sympterygia acuta;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10695;Sympterygia bonapartii;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10761;Tetronarce puelcha;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10759;Zapteryx brevirostris;CEPSUL_01.01;(Finalizado) Tubarões - 1º ciclo
10843;Balaenoptera borealis;CMA_06.01;Cetáceos Marinhos
10845;Balaenoptera musculus;CMA_06.01;Cetáceos Marinhos
10846;Balaenoptera physalus;CMA_06.01;Cetáceos Marinhos
10840;Eubalaena australis;CMA_06.01;Cetáceos Marinhos
10874;Physeter macrocephalus;CMA_06.01;Cetáceos Marinhos
10861;Sotalia guianensis;CMA_06.01;Cetáceos Marinhos
11139;Myrmecophaga tridactyla;CPB_11.01;Tamanduá-bandeira e Tatus
11070;Priodontes maximus;CPB_11.01;Tamanduá-bandeira e Tatus
11072;Tolypeutes tricinctus;CPB_11.01;Tamanduá-bandeira e Tatus
3650;Leporinus pitingai;CEPAM_02.01;Peixes Amazônicos
5124;Apteronotus lindalvae;CEPAM_02.01;Peixes Amazônicos
5155;Sternarchorhynchus higuchii;CEPAM_02.01;Peixes Amazônicos
5157;Sternarchorhynchus jaimei;CEPAM_02.01;Peixes Amazônicos
6898;Hypancistrus zebra;CEPAM_02.01;Peixes Amazônicos
4289;Rhinopetitia potamorhachia;CEPAM_02.01;Peixes Amazônicos
5740;Crenicichla urosema;CEPAM_02.01;Peixes Amazônicos
5808;Teleocichla centisquama;CEPAM_02.01;Peixes Amazônicos
5815;Teleocichla wajapi;CEPAM_02.01;Peixes Amazônicos
4420;Melanocharacidium nigrum;CEPAM_02.01;Peixes Amazônicos
6834;Harttia depressa;CEPAM_02.01;Peixes Amazônicos
6896;Hopliancistrus tricornis;CEPAM_02.01;Peixes Amazônicos
7149;Peckoltia compta;CEPAM_02.01;Peixes Amazônicos
7154;Ancistomus snethlageae;CEPAM_02.01;Peixes Amazônicos
4621;Prochilodus britskii;CEPAM_02.01;Peixes Amazônicos
3627;Leporinus guttatus;CEPAM_02.01;Peixes Amazônicos
5130;Megadontognathus kaitukaensis;CEPAM_02.01;Peixes Amazônicos
5146;Sternarchogiton zuanoni;CEPAM_02.01;Peixes Amazônicos
5150;Sternarchorhynchus caboclo;CEPAM_02.01;Peixes Amazônicos
5156;Sternarchorhynchus inpai;CEPAM_02.01;Peixes Amazônicos
5158;Sternarchorhynchus kokraimoro;CEPAM_02.01;Peixes Amazônicos
5159;Sternarchorhynchus mareikeae;CEPAM_02.01;Peixes Amazônicos
5164;Sternarchorhynchus severii;CEPAM_02.01;Peixes Amazônicos
5166;Sternarchorhynchus villasboasi;CEPAM_02.01;Peixes Amazônicos
5692;Crenicichla heckeli;CEPAM_02.01;Peixes Amazônicos
5813;Teleocichla prionogenys;CEPAM_02.01;Peixes Amazônicos
6595;Hassar shewellkeimi;CEPAM_02.01;Peixes Amazônicos
4576;Lebiasina marilynae;CEPAM_02.01;Peixes Amazônicos
4577;Lebiasina melanoguttata;CEPAM_02.01;Peixes Amazônicos
4578;Lebiasina minuta;CEPAM_02.01;Peixes Amazônicos
6835;Harttia dissidens;CEPAM_02.01;Peixes Amazônicos
7018;Leporacanthicus joselimai;CEPAM_02.01;Peixes Amazônicos
7020;Lithoxus lithoides;CEPAM_02.01;Peixes Amazônicos
7097;Parancistrus nudiventris;CEPAM_02.01;Peixes Amazônicos
7243;Scobinancistrus aureatus;CEPAM_02.01;Peixes Amazônicos
4239;Ossubtus xinguense;CEPAM_02.01;Peixes Amazônicos
10726;Paratrygon aiereba;CEPAM_02.01;Peixes Amazônicos
12108;Gonatodes tapajonicus;CEPAM_02.01;Peixes Amazônicos
10875;Pontoporia blainvillei;CMA_07.02;Toninha - 2º ciclo
8887;Calidris canutus;CEMAVE_28.02;Aves Limícolas Migratórias - 2º ciclo
8893;Calidris pusilla;CEMAVE_28.02;Aves Limícolas Migratórias - 2º ciclo
8894;Calidris subruficollis;CEMAVE_28.02;Aves Limícolas Migratórias - 2º ciclo
8859;Charadrius wilsonia;CEMAVE_28.02;Aves Limícolas Migratórias - 2º ciclo
8897;Limnodromus griseus;CEMAVE_28.02;Aves Limícolas Migratórias - 2º ciclo
11293;Akodon mystax;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11441;Callistomys pictus;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11075;Caluromysiops irrupta;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11282;Cavia intermedia;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11312;Cerradomys goytaca;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11506;Chaetomys subspinosus;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11514;Coendou speratus;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11420;Ctenomys bicolor;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11421;Ctenomys flamarioni;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11423;Ctenomys lami;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11424;Ctenomys minutus;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11325;Euryoryzomys lamia;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11329;Gyldenstolpia planaltensis;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11342;Juscelinomys candango;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11286;Kerodon acrobata;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11287;Kerodon rupestris;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11105;Marmosops paulensis;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11345;Microakodontomys transitorius;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11380;Oligoryzomys rupestris;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11463;Phyllomys brasiliensis;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11467;Phyllomys lundi;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11473;Phyllomys thomasi;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11474;Phyllomys unicolor;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11396;Rhipidomys cariri;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11406;Rhipidomys tribei;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11413;Thalpomys cerradensis;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11414;Thalpomys lasiotis;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11129;Thylamys macrurus;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11130;Thylamys velutinus;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11498;Trinomys eliasi;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11500;Trinomys mirapitanga;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
11501;Trinomys moojeni;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11505;Trinomys yonenagae;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11418;Wilfredomys oenax;CENAP_13.01;Pequenos Mamíferos de Áreas Abertas
11418;Wilfredomys oenax;CENAP_14.01;Pequenos Mamíferos de Áreas Florestais
10809;Leopardus colocola;CENAP_12.02;Pequenos Felinos - 2º ciclo
10810;Leopardus geoffroyi;CENAP_12.02;Pequenos Felinos - 2º ciclo
10813;Leopardus tigrinus;CENAP_12.02;Pequenos Felinos - 2º ciclo
10814;Leopardus wiedii;CENAP_12.02;Pequenos Felinos - 2º ciclo
10819;Herpailurus yagouaroundi;CENAP_12.02;Pequenos Felinos - 2º ciclo
4803;Anablepsoides cearensis;CEPTA_07.02;Rivulideos - 2º ciclo
4822;Atlantirivulus lazzarotoi;CEPTA_07.02;Rivulideos - 2º ciclo
4824;Atlantirivulus maricensis;CEPTA_07.02;Rivulideos - 2º ciclo
4825;Atlantirivulus nudiventris;CEPTA_07.02;Rivulideos - 2º ciclo
4830;Atlantirivulus simplicis;CEPTA_07.02;Rivulideos - 2º ciclo
4832;Austrolebias adloffi;CEPTA_07.02;Rivulideos - 2º ciclo
4833;Austrolebias alexandri;CEPTA_07.02;Rivulideos - 2º ciclo
4834;Austrolebias arachan;CEPTA_07.02;Rivulideos - 2º ciclo
4835;Austrolebias carvalhoi;CEPTA_07.02;Rivulideos - 2º ciclo
4836;Austrolebias charrua;CEPTA_07.02;Rivulideos - 2º ciclo
4837;Austrolebias cheradophilus;CEPTA_07.02;Rivulideos - 2º ciclo
4838;Austrolebias cyaneus;CEPTA_07.02;Rivulideos - 2º ciclo
4839;Austrolebias ibicuiensis;CEPTA_07.02;Rivulideos - 2º ciclo
4840;Austrolebias jaegari;CEPTA_07.02;Rivulideos - 2º ciclo
4841;Austrolebias juanlangi;CEPTA_07.02;Rivulideos - 2º ciclo
4842;Austrolebias litzi;CEPTA_07.02;Rivulideos - 2º ciclo
4843;Austrolebias luteoflammulatus;CEPTA_07.02;Rivulideos - 2º ciclo
4844;Austrolebias melanoorus;CEPTA_07.02;Rivulideos - 2º ciclo
4845;Austrolebias minuano;CEPTA_07.02;Rivulideos - 2º ciclo
4846;Austrolebias nachtigalli;CEPTA_07.02;Rivulideos - 2º ciclo
4847;Austrolebias nigrofasciatus;CEPTA_07.02;Rivulideos - 2º ciclo
4848;Austrolebias paucisquama;CEPTA_07.02;Rivulideos - 2º ciclo
4849;Austrolebias periodicus;CEPTA_07.02;Rivulideos - 2º ciclo
4850;Austrolebias prognathus;CEPTA_07.02;Rivulideos - 2º ciclo
4851;Austrolebias univentripinnis;CEPTA_07.02;Rivulideos - 2º ciclo
4852;Austrolebias varzeae;CEPTA_07.02;Rivulideos - 2º ciclo
4853;Austrolebias cinereus;CEPTA_07.02;Rivulideos - 2º ciclo
4854;Austrolebias wolterstorffi;CEPTA_07.02;Rivulideos - 2º ciclo
4855;Campellolebias brucei;CEPTA_07.02;Rivulideos - 2º ciclo
4856;Campellolebias chrysolineatus;CEPTA_07.02;Rivulideos - 2º ciclo
4857;Campellolebias dorsimaculatus;CEPTA_07.02;Rivulideos - 2º ciclo
4858;Campellolebias intermedius;CEPTA_07.02;Rivulideos - 2º ciclo
4863;Cynolebias griseus;CEPTA_07.02;Rivulideos - 2º ciclo
4865;Cynolebias leptocephalus;CEPTA_07.02;Rivulideos - 2º ciclo
4872;Cynopoecilus fulgens;CEPTA_07.02;Rivulideos - 2º ciclo
4873;Cynopoecilus intimus;CEPTA_07.02;Rivulideos - 2º ciclo
4875;Cynopoecilus multipapillatus;CEPTA_07.02;Rivulideos - 2º ciclo
4877;Hypsolebias adornatus;CEPTA_07.02;Rivulideos - 2º ciclo
4878;Hypsolebias alternatus;CEPTA_07.02;Rivulideos - 2º ciclo
4880;Hypsolebias auratus;CEPTA_07.02;Rivulideos - 2º ciclo
4881;Hypsolebias brunoi;CEPTA_07.02;Rivulideos - 2º ciclo
4883;Hypsolebias carlettoi;CEPTA_07.02;Rivulideos - 2º ciclo
4886;Hypsolebias fasciatus;CEPTA_07.02;Rivulideos - 2º ciclo
4888;Hypsolebias flammeus;CEPTA_07.02;Rivulideos - 2º ciclo
4889;Hypsolebias flavicaudatus;CEPTA_07.02;Rivulideos - 2º ciclo
4890;Hypsolebias fulminantis;CEPTA_07.02;Rivulideos - 2º ciclo
4891;Hypsolebias ghisolfii;CEPTA_07.02;Rivulideos - 2º ciclo
4892;Hypsolebias gibberatus;CEPTA_07.02;Rivulideos - 2º ciclo
4894;Hypsolebias guanambi;CEPTA_07.02;Rivulideos - 2º ciclo
4895;Hypsolebias harmonicus;CEPTA_07.02;Rivulideos - 2º ciclo
4896;Hypsolebias hellneri;CEPTA_07.02;Rivulideos - 2º ciclo
4897;Hypsolebias igneus;CEPTA_07.02;Rivulideos - 2º ciclo
4898;Hypsolebias janaubensis;CEPTA_07.02;Rivulideos - 2º ciclo
4899;Hypsolebias longignatus;CEPTA_07.02;Rivulideos - 2º ciclo
4900;Hypsolebias lopesi;CEPTA_07.02;Rivulideos - 2º ciclo
4901;Hypsolebias macaubensis;CEPTA_07.02;Rivulideos - 2º ciclo
4902;Hypsolebias magnificus;CEPTA_07.02;Rivulideos - 2º ciclo
4903;Hypsolebias marginatus;CEPTA_07.02;Rivulideos - 2º ciclo
4904;Hypsolebias mediopapillatus;CEPTA_07.02;Rivulideos - 2º ciclo
4905;Hypsolebias multiradiatus;CEPTA_07.02;Rivulideos - 2º ciclo
4906;Hypsolebias nielseni;CEPTA_07.02;Rivulideos - 2º ciclo
4908;Hypsolebias notatus;CEPTA_07.02;Rivulideos - 2º ciclo
4911;Hypsolebias picturatus;CEPTA_07.02;Rivulideos - 2º ciclo
4915;Hypsolebias rufus;CEPTA_07.02;Rivulideos - 2º ciclo
4917;Hypsolebias similis;CEPTA_07.02;Rivulideos - 2º ciclo
4918;Hypsolebias stellatus;CEPTA_07.02;Rivulideos - 2º ciclo
4919;Hypsolebias tocantinensis;CEPTA_07.02;Rivulideos - 2º ciclo
4920;Hypsolebias trilineatus;CEPTA_07.02;Rivulideos - 2º ciclo
4921;Hypsolebias virgulatus;CEPTA_07.02;Rivulideos - 2º ciclo
4922;Kryptolebias brasiliensis;CEPTA_07.02;Rivulideos - 2º ciclo
4923;Kryptolebias campelloi;CEPTA_07.02;Rivulideos - 2º ciclo
4924;Kryptolebias gracilis;CEPTA_07.02;Rivulideos - 2º ciclo
4939;Leptopanchax citrinipinnis;CEPTA_07.02;Rivulideos - 2º ciclo
4940;Leptopanchax itanhaensis;CEPTA_07.02;Rivulideos - 2º ciclo
4942;Leptolebias marmoratus;CEPTA_07.02;Rivulideos - 2º ciclo
4943;Leptopanchax opalescens;CEPTA_07.02;Rivulideos - 2º ciclo
4944;Leptopanchax splendens;CEPTA_07.02;Rivulideos - 2º ciclo
4945;Maratecoara formosa;CEPTA_07.02;Rivulideos - 2º ciclo
4948;Maratecoara splendida;CEPTA_07.02;Rivulideos - 2º ciclo
4951;Melanorivulus crixas;CEPTA_07.02;Rivulideos - 2º ciclo
4958;Melanorivulus illuminatus;CEPTA_07.02;Rivulideos - 2º ciclo
4961;Melanorivulus karaja;CEPTA_07.02;Rivulideos - 2º ciclo
4963;Melanorivulus kayapo;CEPTA_07.02;Rivulideos - 2º ciclo
4964;Melanorivulus kunzei;CEPTA_07.02;Rivulideos - 2º ciclo
4966;Melanorivulus litteratus;CEPTA_07.02;Rivulideos - 2º ciclo
4973;Melanorivulus pindorama;CEPTA_07.02;Rivulideos - 2º ciclo
4974;Melanorivulus pinima;CEPTA_07.02;Rivulideos - 2º ciclo
4975;Melanorivulus planaltinus;CEPTA_07.02;Rivulideos - 2º ciclo
4978;Melanorivulus rubromarginatus;CEPTA_07.02;Rivulideos - 2º ciclo
4980;Melanorivulus rutilicaudus;CEPTA_07.02;Rivulideos - 2º ciclo
4981;Melanorivulus salmonicaudus;CEPTA_07.02;Rivulideos - 2º ciclo
4982;Melanorivulus scalaris;CEPTA_07.02;Rivulideos - 2º ciclo
4984;Melanorivulus ubirajarai;CEPTA_07.02;Rivulideos - 2º ciclo
4986;Melanorivulus vittatus;CEPTA_07.02;Rivulideos - 2º ciclo
4993;Moema piriana;CEPTA_07.02;Rivulideos - 2º ciclo
4941;Mucurilebias leitaoi;CEPTA_07.02;Rivulideos - 2º ciclo
4996;Nematolebias catimbau;CEPTA_07.02;Rivulideos - 2º ciclo
4997;Nematolebias papilliferus;CEPTA_07.02;Rivulideos - 2º ciclo
4998;Nematolebias whitei;CEPTA_07.02;Rivulideos - 2º ciclo
5002;Notholebias cruzi;CEPTA_07.02;Rivulideos - 2º ciclo
5003;Notholebias fractifasciatus;CEPTA_07.02;Rivulideos - 2º ciclo
5004;Notholebias minimus;CEPTA_07.02;Rivulideos - 2º ciclo
5005;Notholebias vermiculatus;CEPTA_07.02;Rivulideos - 2º ciclo
5006;Ophthalmolebias bokermanni;CEPTA_07.02;Rivulideos - 2º ciclo
5007;Ophthalmolebias constanciae;CEPTA_07.02;Rivulideos - 2º ciclo
5008;Ophthalmolebias ilheusensis;CEPTA_07.02;Rivulideos - 2º ciclo
5009;Ophthalmolebias perpendicularis;CEPTA_07.02;Rivulideos - 2º ciclo
5010;Ophthalmolebias rosaceus;CEPTA_07.02;Rivulideos - 2º ciclo
5011;Ophthalmolebias suzarti;CEPTA_07.02;Rivulideos - 2º ciclo
5012;Pituna brevirostrata;CEPTA_07.02;Rivulideos - 2º ciclo
5017;Pituna xinguensis;CEPTA_07.02;Rivulideos - 2º ciclo
5018;Plesiolebias altamira;CEPTA_07.02;Rivulideos - 2º ciclo
5020;Plesiolebias canabravensis;CEPTA_07.02;Rivulideos - 2º ciclo
5025;Plesiolebias xavantei;CEPTA_07.02;Rivulideos - 2º ciclo
5030;Simpsonichthys boitonei;CEPTA_07.02;Rivulideos - 2º ciclo
5031;Simpsonichthys cholopteryx;CEPTA_07.02;Rivulideos - 2º ciclo
5033;Simpsonichthys nigromaculatus;CEPTA_07.02;Rivulideos - 2º ciclo
5034;Simpsonichthys parallelus;CEPTA_07.02;Rivulideos - 2º ciclo
5035;Simpsonichthys punctulatus;CEPTA_07.02;Rivulideos - 2º ciclo
5036;Simpsonichthys santanae;CEPTA_07.02;Rivulideos - 2º ciclo
5037;Simpsonichthys zonatus;CEPTA_07.02;Rivulideos - 2º ciclo
5040;Spectrolebias reticulatus;CEPTA_07.02;Rivulideos - 2º ciclo
5047;Trigonectes strigabundus;CEPTA_07.02;Rivulideos - 2º ciclo
5048;Xenurolebias izecksohni;CEPTA_07.02;Rivulideos - 2º ciclo
5049;Xenurolebias myersi;CEPTA_07.02;Rivulideos - 2º ciclo
10442;Pterodroma arminjoniana;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10453;Puffinus lherminieri;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10412;Diomedea exulans;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10410;Diomedea dabbenena;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10411;Diomedea epomophora;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10413;Diomedea sanfordi;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10439;Procellaria aequinoctialis;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10417;Thalassarche chlororhynchos;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10441;Procellaria conspicillata;CEMAVE_02.01;(Finalizado) Albatrozes e Petréis - 1º ciclo
10103;Alectrurus tricolor;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
10330;Celeus obrieni;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9693;Cercomacra ferdinandi;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
8944;Columbina cyanopis;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9887;Conothraupis mesoleuca;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9889;Coryphaspiza melanotis;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9673;Geositta poeciloptera;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
8667;Harpia harpyja;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
8831;Hydropsalis candicans;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
10605;Nothura minor;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9085;Penelope ochrogaster;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
10534;Pyrrhura pfrimeri;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9599;Scytalopus iraiensis;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9600;Scytalopus novacapitalis;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9982;Sporophila hypoxantha;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9987;Sporophila maximiliani;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9988;Sporophila melanogaster;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9993;Sporophila nigrorufa;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9994;Sporophila palustris;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
9997;Sporophila ruficollis;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
10607;Taoniscus nanus;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
10293;Tigrisoma fasciatum;CEMAVE_16.01;(Finalizado) Aves da Amazônia - 1º ciclo
